,Precipitation,encode_state,Year,Month
12936,0.553909681,7,2015,1
12937,0.582233632,7,2015,2
12938,1.045112843,7,2015,3
12939,1.779242272,7,2015,4
12940,3.33572779,7,2015,5
12941,3.591894674,7,2015,6
12942,2.405821537,7,2015,7
12943,2.342642916,7,2015,8
12944,1.633661516,7,2015,9
12945,1.311671021,7,2015,10
12946,0.785005962,7,2015,11
12947,0.596625023,7,2015,12
13044,0.634792455,7,2016,1
13045,0.515595488,7,2016,2
13046,1.116779651,7,2016,3
13047,1.677305434,7,2016,4
13048,2.501108194,7,2016,5
13049,3.353524421,7,2016,6
13050,2.542526194,7,2016,7
13051,2.284049614,7,2016,8
13052,2.330007889,7,2016,9
13053,1.416032453,7,2016,10
13054,1.026198243,7,2016,11
13055,0.493653759,7,2016,12
13152,0.477525099,7,2017,1
13153,0.721806108,7,2017,2
13154,1.103489332,7,2017,3
13155,2.267009705,7,2017,4
13156,3.233871689,7,2017,5
13157,3.154559734,7,2017,6
13158,2.478112585,7,2017,7
13159,2.335588502,7,2017,8
13160,2.60789817,7,2017,9
13161,1.509016506,7,2017,10
13162,0.940916887,7,2017,11
13163,0.650544766,7,2017,12
13260,0.528765462,7,2018,1
13261,0.631649877,7,2018,2
13262,1.478521869,7,2018,3
13263,1.699501301,7,2018,4
13264,3.137319954,7,2018,5
13265,3.684472913,7,2018,6
13266,3.27014615,7,2018,7
13267,2.30307663,7,2018,8
13268,2.004146866,7,2018,9
13269,1.324092896,7,2018,10
13270,0.521376025,7,2018,11
13271,0.634645266,7,2018,12
13368,0.504237969,7,2019,1
13369,0.549960754,7,2019,2
13370,1.062190986,7,2019,3
13371,1.562314771,7,2019,4
13372,3.293204459,7,2019,5
13373,3.98155355,7,2019,6
13374,2.412234506,7,2019,7
13375,2.56309608,7,2019,8
13376,1.888985782,7,2019,9
13377,1.225088134,7,2019,10
13378,0.651164621,7,2019,11
13379,0.552734564,7,2019,12
13476,0.478107806,7,2020,1
13477,0.441459626,7,2020,2
13478,0.773078638,7,2020,3
13479,2.038285922,7,2020,4
13480,2.964505623,7,2020,5
13481,3.671047746,7,2020,6
13482,2.582285752,7,2020,7
13483,2.327763124,7,2020,8
13484,2.871587633,7,2020,9
13485,1.157587457,7,2020,10
13486,0.830606102,7,2020,11
13487,0.436619002,7,2020,12
13584,0.587407317,7,2021,1
13585,0.621124681,7,2021,2
13586,1.274839581,7,2021,3
13587,1.335126631,7,2021,4
13588,2.074703729,7,2021,5
13589,3.83845117,7,2021,6
13590,2.464657865,7,2021,7
13591,2.586767076,7,2021,8
13592,1.427594037,7,2021,9
13593,1.140278474,7,2021,10
13594,0.498922869,7,2021,11
13595,0.931114182,7,2021,12
13692,0.63706074,7,2022,1
13693,0.526741682,7,2022,2
13694,1.538378766,7,2022,3
13695,1.533519252,7,2022,4
13696,2.971701493,7,2022,5
13697,3.113254699,7,2022,6
13698,2.672188967,7,2022,7
13699,2.375733987,7,2022,8
13700,2.36310567,7,2022,9
13701,1.693388096,7,2022,10
13702,0.623641581,7,2022,11
13703,0.616834967,7,2022,12
96,1.590807939,8,1896,1
97,1.534104222,8,1896,2
98,1.317629171,8,1896,3
99,2.573844241,8,1896,4
100,2.735688287,8,1896,5
101,2.33494965,8,1896,6
102,2.446367081,8,1896,7
103,2.379260869,8,1896,8
104,3.458482776,8,1896,9
105,2.582504361,8,1896,10
106,1.44569577,8,1896,11
107,1.447015336,8,1896,12
204,1.734304276,8,1897,1
205,1.179526444,8,1897,2
206,1.810053094,8,1897,3
207,2.265505644,8,1897,4
208,3.0245388,8,1897,5
209,2.45565632,8,1897,6
210,2.185758859,8,1897,7
211,2.340579628,8,1897,8
212,2.351764047,8,1897,9
213,2.472688258,8,1897,10
214,1.532739402,8,1897,11
215,1.56268529,8,1897,12
312,1.510938257,8,1898,1
313,1.336331009,8,1898,2
314,1.700819148,8,1898,3
315,2.441075558,8,1898,4
316,3.035557772,8,1898,5
317,3.382280216,8,1898,6
318,2.430795853,8,1898,7
319,2.361117884,8,1898,8
320,2.479027561,8,1898,9
321,1.92850132,8,1898,10
322,1.681185471,8,1898,11
323,1.774791065,8,1898,12
420,1.2575523,8,1899,1
421,1.427629448,8,1899,2
422,1.184986848,8,1899,3
423,2.820292798,8,1899,4
424,3.290885145,8,1899,5
425,4.106780488,8,1899,6
426,2.346287552,8,1899,7
427,2.055814364,8,1899,8
428,2.949894136,8,1899,9
429,2.223894139,8,1899,10
430,1.869290338,8,1899,11
431,1.997947319,8,1899,12
528,1.716903319,8,1900,1
529,1.068757935,8,1900,2
530,2.187611028,8,1900,3
531,3.557601294,8,1900,4
532,3.893315191,8,1900,5
533,2.85597368,8,1900,6
534,2.612804404,8,1900,7
535,2.505419289,8,1900,8
536,4.105293652,8,1900,9
537,3.135821671,8,1900,10
538,1.576599583,8,1900,11
539,1.448909058,8,1900,12
636,1.203683823,8,1901,1
637,1.256957234,8,1901,2
638,1.341085009,8,1901,3
639,2.237958229,8,1901,4
640,3.282241692,8,1901,5
641,2.145795639,8,1901,6
642,2.490426684,8,1901,7
643,2.328988541,8,1901,8
644,2.712488275,8,1901,9
645,2.365308754,8,1901,10
646,1.413680788,8,1901,11
647,1.312651742,8,1901,12
744,1.064878984,8,1902,1
745,1.399390048,8,1902,2
746,1.721977899,8,1902,3
747,1.942127196,8,1902,4
748,3.425558858,8,1902,5
749,2.000394743,8,1902,6
750,3.28576461,8,1902,7
751,1.906298367,8,1902,8
752,2.6892553,8,1902,9
753,2.014252503,8,1902,10
754,3.005366208,8,1902,11
755,1.32248689,8,1902,12
852,1.489851492,8,1903,1
853,2.358932838,8,1903,2
854,1.803469001,8,1903,3
855,1.802318245,8,1903,4
856,2.935160592,8,1903,5
857,3.216199898,8,1903,6
858,2.900396956,8,1903,7
859,2.431412818,8,1903,8
860,2.626667133,8,1903,9
861,2.16406097,8,1903,10
862,0.826256224,8,1903,11
863,1.391322202,8,1903,12
960,1.361346879,8,1904,1
961,1.362537498,8,1904,2
962,1.227185559,8,1904,3
963,2.399232328,8,1904,4
964,3.50082116,8,1904,5
965,3.211329821,8,1904,6
966,2.446532252,8,1904,7
967,2.077612959,8,1904,8
968,3.005653603,8,1904,9
969,2.795615619,8,1904,10
970,1.181586643,8,1904,11
971,1.340645238,8,1904,12
1068,1.406358311,8,1905,1
1069,1.841325606,8,1905,2
1070,2.758146816,8,1905,3
1071,3.225519213,8,1905,4
1072,3.095149722,8,1905,5
1073,3.041371827,8,1905,6
1074,2.635855433,8,1905,7
1075,2.126088379,8,1905,8
1076,2.482198215,8,1905,9
1077,2.138065102,8,1905,10
1078,1.960571247,8,1905,11
1079,1.592093638,8,1905,12
1176,1.421334731,8,1906,1
1177,1.423810957,8,1906,2
1178,1.736344522,8,1906,3
1179,2.46106197,8,1906,4
1180,2.974754802,8,1906,5
1181,2.802315513,8,1906,6
1182,2.752019931,8,1906,7
1183,2.437124653,8,1906,8
1184,2.480424903,8,1906,9
1185,2.352577571,8,1906,10
1186,1.570234368,8,1906,11
1187,1.664974356,8,1906,12
1284,1.276703042,8,1907,1
1285,1.355750386,8,1907,2
1286,1.390563039,8,1907,3
1287,1.882811307,8,1907,4
1288,3.683505973,8,1907,5
1289,2.189135663,8,1907,6
1290,2.686590485,8,1907,7
1291,2.314786323,8,1907,8
1292,2.380891242,8,1907,9
1293,3.260841483,8,1907,10
1294,2.817753977,8,1907,11
1295,1.875272483,8,1907,12
1392,1.356361202,8,1908,1
1393,1.495889186,8,1908,2
1394,1.919601764,8,1908,3
1395,3.471278834,8,1908,4
1396,3.150625266,8,1908,5
1397,2.613832755,8,1908,6
1398,2.554711094,8,1908,7
1399,2.363480202,8,1908,8
1400,2.361169326,8,1908,9
1401,1.674082565,8,1908,10
1402,1.62475102,8,1908,11
1403,1.480441945,8,1908,12
1500,0.611235982,8,1909,1
1501,0.99986969,8,1909,2
1502,1.793829139,8,1909,3
1503,2.184430991,8,1909,4
1504,2.9900434,8,1909,5
1505,2.562426106,8,1909,6
1506,2.559147693,8,1909,7
1507,2.337962624,8,1909,8
1508,2.454770551,8,1909,9
1509,2.560377639,8,1909,10
1510,2.028484523,8,1909,11
1511,1.446259412,8,1909,12
1608,1.053267258,8,1910,1
1609,1.338323119,8,1910,2
1610,1.736050596,8,1910,3
1611,2.503394471,8,1910,4
1612,3.551814976,8,1910,5
1613,1.979243428,8,1910,6
1614,2.340692246,8,1910,7
1615,2.04985511,8,1910,8
1616,2.243877718,8,1910,9
1617,2.207990237,8,1910,10
1618,1.830514709,8,1910,11
1619,1.594991972,8,1910,12
1716,1.257608628,8,1911,1
1717,1.744664526,8,1911,2
1718,1.625489513,8,1911,3
1719,3.072110496,8,1911,4
1720,2.896075982,8,1911,5
1721,1.836185272,8,1911,6
1722,2.483344338,8,1911,7
1723,2.181683345,8,1911,8
1724,1.84553696,8,1911,9
1725,2.663215127,8,1911,10
1726,1.992703192,8,1911,11
1727,2.669933898,8,1911,12
1824,0.864766567,8,1912,1
1825,1.796671782,8,1912,2
1826,1.979638931,8,1912,3
1827,2.430192687,8,1912,4
1828,3.007260165,8,1912,5
1829,2.908012323,8,1912,6
1830,2.442488232,8,1912,7
1831,1.991720595,8,1912,8
1832,2.064651052,8,1912,9
1833,2.695317632,8,1912,10
1834,1.574166992,8,1912,11
1835,2.223298505,8,1912,12
1932,1.245378082,8,1913,1
1933,1.509008526,8,1913,2
1934,1.506990544,8,1913,3
1935,2.251137584,8,1913,4
1936,3.218232202,8,1913,5
1937,3.781052817,8,1913,6
1938,2.209468505,8,1913,7
1939,2.029070227,8,1913,8
1940,4.304689382,8,1913,9
1941,3.109421482,8,1913,10
1942,2.059159542,8,1913,11
1943,2.874848069,8,1913,12
2040,1.446562904,8,1914,1
2041,1.43115531,8,1914,2
2042,1.673779347,8,1914,3
2043,3.109984803,8,1914,4
2044,4.559403798,8,1914,5
2045,3.073649972,8,1914,6
2046,2.324608774,8,1914,7
2047,3.117658623,8,1914,8
2048,2.162842132,8,1914,9
2049,2.470868341,8,1914,10
2050,2.314740623,8,1914,11
2051,2.277678997,8,1914,12
2148,1.160329309,8,1915,1
2149,1.407558027,8,1915,2
2150,1.63345482,8,1915,3
2151,3.476389012,8,1915,4
2152,3.589445953,8,1915,5
2153,2.391031989,8,1915,6
2154,2.128395661,8,1915,7
2155,3.738585089,8,1915,8
2156,3.494755018,8,1915,9
2157,2.164810354,8,1915,10
2158,1.332219137,8,1915,11
2159,1.57200834,8,1915,12
2256,1.672147528,8,1916,1
2257,0.977318681,8,1916,2
2258,1.342275472,8,1916,3
2259,2.480237716,8,1916,4
2260,3.240066246,8,1916,5
2261,2.183366316,8,1916,6
2262,2.270745908,8,1916,7
2263,2.338428183,8,1916,8
2264,2.40247857,8,1916,9
2265,2.488730002,8,1916,10
2266,1.963307332,8,1916,11
2267,1.683869754,8,1916,12
2364,1.114771693,8,1917,1
2365,1.29466677,8,1917,2
2366,1.897375314,8,1917,3
2367,2.162368409,8,1917,4
2368,2.992926177,8,1917,5
2369,1.793499746,8,1917,6
2370,2.397110947,8,1917,7
2371,2.340155942,8,1917,8
2372,2.430744607,8,1917,9
2373,1.838368525,8,1917,10
2374,1.338901487,8,1917,11
2375,1.055239245,8,1917,12
2472,0.764749243,8,1918,1
2473,1.255507186,8,1918,2
2474,1.301019322,8,1918,3
2475,2.613741017,8,1918,4
2476,2.835844715,8,1918,5
2477,2.01622031,8,1918,6
2478,1.966151873,8,1918,7
2479,1.863106414,8,1918,8
2480,2.224925064,8,1918,9
2481,2.276404536,8,1918,10
2482,2.877893884,8,1918,11
2483,2.114003769,8,1918,12
2580,1.440097965,8,1919,1
2581,1.341464012,8,1919,2
2582,2.240999849,8,1919,3
2583,2.543288234,8,1919,4
2584,3.841532514,8,1919,5
2585,4.339231371,8,1919,6
2586,2.466569561,8,1919,7
2587,2.389184544,8,1919,8
2588,3.459618537,8,1919,9
2589,3.579925726,8,1919,10
2590,1.633154587,8,1919,11
2591,1.457241881,8,1919,12
2688,2.527678703,8,1920,1
2689,1.059517554,8,1920,2
2690,1.521139249,8,1920,3
2691,1.731708754,8,1920,4
2692,3.48581479,8,1920,5
2693,3.278893256,8,1920,6
2694,2.644953789,8,1920,7
2695,2.913090962,8,1920,8
2696,2.675213838,8,1920,9
2697,2.543334391,8,1920,10
2698,1.847289264,8,1920,11
2699,1.320056056,8,1920,12
2796,1.476560145,8,1921,1
2797,1.345954436,8,1921,2
2798,1.901555933,8,1921,3
2799,2.589430109,8,1921,4
2800,2.865043315,8,1921,5
2801,4.087044014,8,1921,6
2802,2.282101261,8,1921,7
2803,2.221012715,8,1921,8
2804,2.503012461,8,1921,9
2805,1.827223022,8,1921,10
2806,1.29814787,8,1921,11
2807,1.401976837,8,1921,12
2904,1.55636301,8,1922,1
2905,1.486917962,8,1922,2
2906,2.613386067,8,1922,3
2907,3.71426075,8,1922,4
2908,3.535245395,8,1922,5
2909,2.604528419,8,1922,6
2910,2.270745908,8,1922,7
2911,2.045748415,8,1922,8
2912,2.290119478,8,1922,9
2913,2.156824097,8,1922,10
2914,2.301112957,8,1922,11
2915,1.666480292,8,1922,12
3012,1.658134576,8,1923,1
3013,2.547031207,8,1923,2
3014,1.954545887,8,1923,3
3015,2.491996833,8,1923,4
3016,2.895623841,8,1923,5
3017,2.8364337,8,1923,6
3018,2.060530046,8,1923,7
3019,2.099892477,8,1923,8
3020,2.751174246,8,1923,9
3021,3.419793825,8,1923,10
3022,2.103766488,8,1923,11
3023,3.40947535,8,1923,12
3120,1.48723832,8,1924,1
3121,1.848811143,8,1924,2
3122,1.878181567,8,1924,3
3123,2.519056923,8,1924,4
3124,3.337512754,8,1924,5
3125,2.034213689,8,1924,6
3126,2.133093839,8,1924,7
3127,2.08207564,8,1924,8
3128,2.495184775,8,1924,9
3129,1.611485669,8,1924,10
3130,1.066358915,8,1924,11
3131,1.793153618,8,1924,12
3228,1.521328228,8,1925,1
3229,0.980933473,8,1925,2
3230,1.189112988,8,1925,3
3231,2.521134172,8,1925,4
3232,2.978409272,8,1925,5
3233,1.940661039,8,1925,6
3234,2.321355422,8,1925,7
3235,2.127307417,8,1925,8
3236,2.89009725,8,1925,9
3237,2.51557319,8,1925,10
3238,2.085826613,8,1925,11
3239,1.411009211,8,1925,12
3336,1.864808846,8,1926,1
3337,1.04210194,8,1926,2
3338,2.959495455,8,1926,3
3339,3.025322343,8,1926,4
3340,3.275339749,8,1926,5
3341,3.010557675,8,1926,6
3342,2.48914329,8,1926,7
3343,2.165394926,8,1926,8
3344,2.35365166,8,1926,9
3345,3.015448195,8,1926,10
3346,1.768961766,8,1926,11
3347,2.775124497,8,1926,12
3444,1.52862658,8,1927,1
3445,1.587468607,8,1927,2
3446,2.14528254,8,1927,3
3447,2.471545133,8,1927,4
3448,2.794888839,8,1927,5
3449,2.796712348,8,1927,6
3450,2.451531127,8,1927,7
3451,2.101497086,8,1927,8
3452,2.370439035,8,1927,9
3453,2.42539283,8,1927,10
3454,1.492944755,8,1927,11
3455,1.934177403,8,1927,12
3552,0.853328021,8,1928,1
3553,1.847995579,8,1928,2
3554,1.454699357,8,1928,3
3555,1.976428429,8,1928,4
3556,3.013583344,8,1928,5
3557,3.024784849,8,1928,6
3558,2.434553201,8,1928,7
3559,2.321943012,8,1928,8
3560,2.696272748,8,1928,9
3561,2.194554146,8,1928,10
3562,2.340381017,8,1928,11
3563,2.306348529,8,1928,12
3660,1.426850824,8,1929,1
3661,1.315663426,8,1929,2
3662,1.875214016,8,1929,3
3663,2.489617291,8,1929,4
3664,4.423988919,8,1929,5
3665,1.961262847,8,1929,6
3666,2.522040863,8,1929,7
3667,2.136892025,8,1929,8
3668,2.728865345,8,1929,9
3669,1.97961657,8,1929,10
3670,1.831401449,8,1929,11
3671,1.573682346,8,1929,12
3768,1.521570768,8,1930,1
3769,1.368364566,8,1930,2
3770,1.536212432,8,1930,3
3771,2.205241777,8,1930,4
3772,3.858106711,8,1930,5
3773,2.332794144,8,1930,6
3774,2.215838572,8,1930,7
3775,2.269172077,8,1930,8
3776,2.568215585,8,1930,9
3777,3.426425469,8,1930,10
3778,1.760166823,8,1930,11
3779,1.60919788,8,1930,12
3876,2.135809803,8,1931,1
3877,2.04088513,8,1931,2
3878,1.773950737,8,1931,3
3879,2.640183558,8,1931,4
3880,3.133277422,8,1931,5
3881,2.691763464,8,1931,6
3882,2.219164077,8,1931,7
3883,2.323204223,8,1931,8
3884,1.842166097,8,1931,9
3885,2.468408949,8,1931,10
3886,1.753262984,8,1931,11
3887,2.487446595,8,1931,12
3984,2.61800814,8,1932,1
3985,2.343990684,8,1932,2
3986,1.363000088,8,1932,3
3987,2.278476741,8,1932,4
3988,2.876986107,8,1932,5
3989,2.326540221,8,1932,6
3990,2.575686535,8,1932,7
3991,2.291667776,8,1932,8
3992,4.603434213,8,1932,9
3993,2.024029639,8,1932,10
3994,1.846083753,8,1932,11
3995,2.236174839,8,1932,12
4092,1.783063288,8,1933,1
4093,1.825939337,8,1933,2
4094,1.839152392,8,1933,3
4095,1.825986233,8,1933,4
4096,3.151286843,8,1933,5
4097,1.622032317,8,1933,6
4098,2.405972353,8,1933,7
4099,2.369132619,8,1933,8
4100,2.642376271,8,1933,9
4101,2.127436196,8,1933,10
4102,1.626978596,8,1933,11
4103,1.665668265,8,1933,12
4200,1.689216084,8,1934,1
4201,1.431579985,8,1934,2
4202,1.90445987,8,1934,3
4203,2.510194471,8,1934,4
4204,3.158439977,8,1934,5
4205,1.517991433,8,1934,6
4206,2.18266619,8,1934,7
4207,2.37812933,8,1934,8
4208,2.409314705,8,1934,9
4209,1.439915157,8,1934,10
4210,2.213681968,8,1934,11
4211,1.477180113,8,1934,12
4308,1.286435343,8,1935,1
4309,1.434209761,8,1935,2
4310,1.533659249,8,1935,3
4311,2.039915329,8,1935,4
4312,4.697545581,8,1935,5
4313,3.794251321,8,1935,6
4314,2.140773909,8,1935,7
4315,2.182453629,8,1935,8
4316,3.463001291,8,1935,9
4317,2.107953891,8,1935,10
4318,1.513817673,8,1935,11
4319,1.869127637,8,1935,12
4416,1.126210036,8,1936,1
4417,0.899760545,8,1936,2
4418,1.35109181,8,1936,3
4419,1.985700122,8,1936,4
4420,4.382894674,8,1936,5
4421,2.695813807,8,1936,6
4422,2.305250079,8,1936,7
4423,1.982969173,8,1936,8
4424,3.428702815,8,1936,9
4425,2.061131848,8,1936,10
4426,1.417244428,8,1936,11
4427,1.57064062,8,1936,12
4524,1.475658919,8,1937,1
4525,1.411821497,8,1937,2
4526,1.975787378,8,1937,3
4527,1.87568741,8,1937,4
4528,2.909446346,8,1937,5
4529,2.15694018,8,1937,6
4530,2.345251046,8,1937,7
4531,2.256429841,8,1937,8
4532,2.395786088,8,1937,9
4533,2.464694762,8,1937,10
4534,1.898297702,8,1937,11
4535,2.415323769,8,1937,12
4632,1.715960153,8,1938,1
4633,1.537596922,8,1938,2
4634,2.011573486,8,1938,3
4635,2.459375474,8,1938,4
4636,3.070163551,8,1938,5
4637,2.46302605,8,1938,6
4638,2.360532833,8,1938,7
4639,1.880096239,8,1938,8
4640,2.108462354,8,1938,9
4641,2.40753397,8,1938,10
4642,1.701522868,8,1938,11
4643,1.877489387,8,1938,12
4740,2.009728213,8,1939,1
4741,1.611455046,8,1939,2
4742,1.393404185,8,1939,3
4743,2.071523123,8,1939,4
4744,3.193846415,8,1939,5
4745,2.279925256,8,1939,6
4746,2.36708576,8,1939,7
4747,2.289272962,8,1939,8
4748,2.076688238,8,1939,9
4749,1.48748176,8,1939,10
4750,1.540397683,8,1939,11
4751,1.766943351,8,1939,12
4848,1.108433636,8,1940,1
4849,1.45919398,8,1940,2
4850,1.452430776,8,1940,3
4851,2.602252245,8,1940,4
4852,3.024287109,8,1940,5
4853,3.553791118,8,1940,6
4854,2.029794463,8,1940,7
4855,2.114606177,8,1940,8
4856,2.035935321,8,1940,9
4857,2.08513462,8,1940,10
4858,3.258976636,8,1940,11
4859,2.004949422,8,1940,12
4956,1.473052824,8,1941,1
4957,1.551862436,8,1941,2
4958,1.670848216,8,1941,3
4959,2.885418649,8,1941,4
4960,4.194228919,8,1941,5
4961,4.014060194,8,1941,6
4962,2.347083612,8,1941,7
4963,2.277164493,8,1941,8
4964,2.776570403,8,1941,9
4965,3.544280394,8,1941,10
4966,0.871049698,8,1941,11
4967,1.706843505,8,1941,12
5064,1.169924155,8,1942,1
5065,1.431946144,8,1942,2
5066,1.495391491,8,1942,3
5067,3.078036399,8,1942,4
5068,2.961027522,8,1942,5
5069,3.177541909,8,1942,6
5070,2.47742748,8,1942,7
5071,2.641079137,8,1942,8
5072,2.534411266,8,1942,9
5073,2.66007794,8,1942,10
5074,1.515423093,8,1942,11
5075,1.834405851,8,1942,12
5172,1.368749624,8,1943,1
5173,0.8798212,8,1943,2
5174,1.76857651,8,1943,3
5175,1.933125411,8,1943,4
5176,3.279358706,8,1943,5
5177,2.066181706,8,1943,6
5178,2.444886952,8,1943,7
5179,2.051789524,8,1943,8
5180,2.784818906,8,1943,9
5181,2.090954139,8,1943,10
5182,2.13434105,8,1943,11
5183,2.032418513,8,1943,12
5280,1.905257268,8,1944,1
5281,1.604290415,8,1944,2
5282,1.715612638,8,1944,3
5283,2.121004719,8,1944,4
5284,3.454762982,8,1944,5
5285,2.187911316,8,1944,6
5286,2.339587527,8,1944,7
5287,3.826219166,8,1944,8
5288,2.66585332,8,1944,9
5289,2.218607337,8,1944,10
5290,1.935249628,8,1944,11
5291,1.93247679,8,1944,12
5388,1.745101218,8,1945,1
5389,2.068986838,8,1945,2
5390,2.526352866,8,1945,3
5391,2.649975926,8,1945,4
5392,2.663176222,8,1945,5
5393,2.459067126,8,1945,6
5394,2.334001123,8,1945,7
5395,2.413678048,8,1945,8
5396,2.796120809,8,1945,9
5397,2.406040307,8,1945,10
5398,1.268063094,8,1945,11
5399,1.64676951,8,1945,12
5496,1.658739328,8,1946,1
5497,1.407037616,8,1946,2
5498,2.00316823,8,1946,3
5499,2.615235477,8,1946,4
5500,3.597299744,8,1946,5
5501,2.740373009,8,1946,6
5502,2.432296228,8,1946,7
5503,2.371399544,8,1946,8
5504,2.597058637,8,1946,9
5505,2.190600246,8,1946,10
5506,2.258080533,8,1946,11
5507,1.503012241,8,1946,12
5604,1.795233729,8,1947,1
5605,0.824736661,8,1947,2
5606,1.886599515,8,1947,3
5607,2.135423516,8,1947,4
5608,3.322737649,8,1947,5
5609,2.654141792,8,1947,6
5610,2.019129946,8,1947,7
5611,2.32207598,8,1947,8
5612,2.194481519,8,1947,9
5613,1.942452767,8,1947,10
5614,1.683490063,8,1947,11
5615,1.952064313,8,1947,12
5712,1.474788181,8,1948,1
5713,1.567827481,8,1948,2
5714,1.436161029,8,1948,3
5715,2.388475592,8,1948,4
5716,3.02563516,8,1948,5
5717,2.432989983,8,1948,6
5718,2.254395597,8,1948,7
5719,2.014900659,8,1948,8
5720,2.14149046,8,1948,9
5721,2.310792718,8,1948,10
5722,1.476768458,8,1948,11
5723,1.237469739,8,1948,12
5820,2.111531243,8,1949,1
5821,1.610697114,8,1949,2
5822,1.843622035,8,1949,3
5823,3.18270246,8,1949,4
5824,3.127192289,8,1949,5
5825,2.976095296,8,1949,6
5826,2.315225556,8,1949,7
5827,2.164556069,8,1949,8
5828,2.403997411,8,1949,9
5829,3.038161817,8,1949,10
5830,1.254392,8,1949,11
5831,1.632808369,8,1949,12
5928,1.490473607,8,1950,1
5929,1.849957138,8,1950,2
5930,1.220479705,8,1950,3
5931,2.81449389,8,1950,4
5932,3.150558955,8,1950,5
5933,2.861817968,8,1950,6
5934,2.663819473,8,1950,7
5935,2.161747247,8,1950,8
5936,2.57132112,8,1950,9
5937,1.792306683,8,1950,10
5938,1.622268592,8,1950,11
5939,1.121891203,8,1950,12
6036,1.321270031,8,1951,1
6037,1.708888003,8,1951,2
6038,1.869005833,8,1951,3
6039,2.145435228,8,1951,4
6040,2.942204077,8,1951,5
6041,2.938268621,8,1951,6
6042,2.314443725,8,1951,7
6043,2.034777066,8,1951,8
6044,2.661701207,8,1951,9
6045,1.677557733,8,1951,10
6046,1.446601746,8,1951,11
6047,1.417632955,8,1951,12
6144,1.255803944,8,1952,1
6145,1.443364191,8,1952,2
6146,1.398343944,8,1952,3
6147,2.554576251,8,1952,4
6148,3.490933464,8,1952,5
6149,1.9592538,8,1952,6
6150,2.361639487,8,1952,7
6151,1.585082521,8,1952,8
6152,2.448156479,8,1952,9
6153,1.385649927,8,1952,10
6154,2.341029396,8,1952,11
6155,1.6698957,8,1952,12
6252,1.028348073,8,1953,1
6253,1.542264251,8,1953,2
6254,1.881325745,8,1953,3
6255,2.451172321,8,1953,4
6256,3.249157865,8,1953,5
6257,1.799650738,8,1953,6
6258,2.10828543,8,1953,7
6259,3.507005833,8,1953,8
6260,2.053741616,8,1953,9
6261,2.383022937,8,1953,10
6262,1.284125725,8,1953,11
6263,1.563699407,8,1953,12
6360,1.102861488,8,1954,1
6361,1.236956513,8,1954,2
6362,1.007680398,8,1954,3
6363,2.76953667,8,1954,4
6364,3.501477424,8,1954,5
6365,2.658053133,8,1954,6
6366,1.861010003,8,1954,7
6367,2.40304291,8,1954,8
6368,2.182502358,8,1954,9
6369,2.846509375,8,1954,10
6370,1.513826474,8,1954,11
6371,1.836072881,8,1954,12
6468,1.011201813,8,1955,1
6469,1.578426443,8,1955,2
6470,1.500168196,8,1955,3
6471,1.938911076,8,1955,4
6472,3.254779715,8,1955,5
6473,2.38000516,8,1955,6
6474,2.169227136,8,1955,7
6475,2.22871198,8,1955,8
6476,2.258534262,8,1955,9
6477,2.016571606,8,1955,10
6478,1.370497196,8,1955,11
6479,1.320542121,8,1955,12
6576,1.512604198,8,1956,1
6577,1.318622498,8,1956,2
6578,1.314455486,8,1956,3
6579,1.906898645,8,1956,4
6580,2.887967735,8,1956,5
6581,2.211920831,8,1956,6
6582,2.209234941,8,1956,7
6583,2.33775897,8,1956,8
6584,2.343401789,8,1956,9
6585,2.074811653,8,1956,10
6586,1.640942907,8,1956,11
6587,1.453155792,8,1956,12
6684,1.501933594,8,1957,1
6685,1.311744083,8,1957,2
6686,2.060816212,8,1957,3
6687,4.031556013,8,1957,4
6688,4.156930375,8,1957,5
6689,2.80446164,8,1957,6
6690,2.226163358,8,1957,7
6691,2.128575998,8,1957,8
6692,3.49696909,8,1957,9
